date,ticker,asset_class,sector,return
2020-10-15,BTC-USD,Crypto,Crypto,0.005760771167350187
2020-10-15,EOS-USD,Crypto,Crypto,-0.006417520140997057
2020-10-15,ETC-USD,Crypto,Crypto,-0.009302845316104591
2020-10-15,ETH-USD,Crypto,Crypto,-0.005381532815657342
2020-10-15,LTC-USD,Crypto,Crypto,-0.007144279487237948
2020-10-15,TRX-USD,Crypto,Crypto,-0.01084725046165158
2020-10-15,XLM-USD,Crypto,Crypto,-0.0032577422782832377
2020-10-15,XRP-USD,Crypto,Crypto,-0.0140630574166144
2020-10-15,ABBV,Equity,Healthcare,-0.00975952162938909
2020-10-15,ABT,Equity,Healthcare,-0.0039905861889176775
2020-10-15,ADBE,Equity,Tech,-0.010191392006854927
2020-10-15,AEP,Equity,Utilities,0.0022382956076478777
2020-10-15,AMD,Equity,Tech,-0.012825102040095238
2020-10-15,AMGN,Equity,Healthcare,-0.01110872798689222
2020-10-15,AMT,Equity,RealEstate,0.004612248200352553
2020-10-15,BA,Equity,Industrials,0.006125949316032608
2020-10-15,CAT,Equity,Industrials,0.008740269001025203
2020-10-15,CCI,Equity,RealEstate,0.0188452276895128
2020-10-15,CMCSA,Equity,Comm,-0.0037546773460359617
2020-10-15,COP,Equity,Energy,0.025195396386304525
2020-10-15,CVX,Equity,Energy,0.007676722472713227
2020-10-15,D,Equity,Utilities,-0.0029609698076519253
2020-10-15,DD,Equity,Materials,0.008678049700032275
2020-10-15,DIS,Equity,Consumer,0.006082667125295149
2020-10-15,DOW,Equity,Materials,0.0036863734938570314
2020-10-15,DUK,Equity,Utilities,-0.00766172701926926
2020-10-15,EA,Equity,Comm,-0.010621491571243036
2020-10-15,GE,Equity,Industrials,0.00733159714570486
2020-10-15,GILD,Equity,Healthcare,-0.01701793793557227
2020-10-15,GS,Equity,Financials,-0.012450857745209154
2020-10-15,INTC,Equity,Tech,0.0056021566330641814
2020-10-15,KO,Equity,Consumer,-0.002593166271638081
2020-10-15,MMM,Equity,Industrials,0.00403810546950556
2020-10-15,MRK,Equity,Healthcare,-0.01800998994953973
2020-10-15,MS,Equity,Financials,0.013425514893206536
2020-10-15,NEE,Equity,Utilities,-0.007251155064771586
2020-10-15,NEM,Equity,Materials,-0.015625267954135658
2020-10-15,NKE,Equity,Consumer,0.010496621507104953
2020-10-15,NUE,Equity,Materials,-0.002430340937698783
2020-10-15,NVDA,Equity,Tech,-0.008885927675573613
2020-10-15,O,Equity,RealEstate,-0.009672381297092358
2020-10-15,OXY,Equity,Energy,0.015311120657209853
2020-10-15,PLD,Equity,RealEstate,0.009132081837166961
2020-10-15,PSA,Equity,RealEstate,0.0035974912023801764
2020-10-15,QCOM,Equity,Tech,-0.010009075447271365
2020-10-15,SBUX,Equity,Consumer,-0.005374594211767558
2020-10-15,SHW,Equity,Materials,-0.008631314907550536
2020-10-15,SLB,Equity,Energy,0.02946699247365281
2020-10-15,SO,Equity,Utilities,0.00034489453307906537
2020-10-15,T,Equity,Comm,-0.0014549585246781405
2020-10-15,TMUS,Equity,Comm,-0.011742493919163377
2020-10-15,TTWO,Equity,Comm,-0.00538654936047489
2020-10-15,UPS,Equity,Industrials,-0.001949863459346779
2020-10-15,USB,Equity,Financials,0.023267999316658683
2020-10-15,V,Equity,Financials,-0.013105895351143038
2020-10-15,WFC,Equity,Financials,-0.012903084114202046
2020-10-15,WMT,Equity,Consumer,0.004099095472267944
2020-10-15,XOM,Equity,Energy,0.008784588933243631
2020-10-16,ADA-USD,Crypto,Crypto,-0.02411022904972626
2020-10-16,BCH-USD,Crypto,Crypto,-0.04231052807016422
2020-10-16,BTC-USD,Crypto,Crypto,-0.01506927308750361
2020-10-16,EOS-USD,Crypto,Crypto,-0.020750440547094406
2020-10-16,ETC-USD,Crypto,Crypto,-0.028641002747265
2020-10-16,ETH-USD,Crypto,Crypto,-0.02970743726519065
2020-10-16,LTC-USD,Crypto,Crypto,-0.03632013124494937
2020-10-16,TRX-USD,Crypto,Crypto,-0.030034730862315007
2020-10-16,XLM-USD,Crypto,Crypto,0.06295162370448049
2020-10-16,XRP-USD,Crypto,Crypto,-0.022350954155390568
2020-10-16,ABBV,Equity,Healthcare,0.012202295393733076
2020-10-16,ABT,Equity,Healthcare,0.02189714734677839
2020-10-16,ADBE,Equity,Tech,0.0033323624624832515
2020-10-16,AEP,Equity,Utilities,0.02211312633486706
2020-10-16,AMD,Equity,Tech,0.0004811850938164497
2020-10-16,AMGN,Equity,Healthcare,0.0030210976137148293
2020-10-16,AMT,Equity,RealEstate,0.013021689986150609
2020-10-16,BA,Equity,Industrials,0.018935706930921947
2020-10-16,CAT,Equity,Industrials,0.022479454582288616
2020-10-16,CCI,Equity,RealEstate,-0.007374854050176904
2020-10-16,CMCSA,Equity,Comm,0.009975734957048399
2020-10-16,COP,Equity,Energy,-0.03431522598925685
2020-10-16,CVX,Equity,Energy,-0.008434322864719235
2020-10-16,D,Equity,Utilities,0.007424680250212479
2020-10-16,DD,Equity,Materials,-0.00185590356331089
2020-10-16,DIS,Equity,Consumer,-0.004318467991427655
2020-10-16,DOW,Equity,Materials,0.005916950150844924
2020-10-16,DUK,Equity,Utilities,0.0044584909381588655
2020-10-16,EA,Equity,Comm,0.0044162684363344695
2020-10-16,GE,Equity,Industrials,0.061135195082452576
2020-10-16,GILD,Equity,Healthcare,-0.015247852169371412
2020-10-16,GS,Equity,Financials,-0.011457389052982325
2020-10-16,INTC,Equity,Tech,0.005756984955735067
2020-10-16,KO,Equity,Consumer,0.000799701756697635
2020-10-16,MMM,Equity,Industrials,0.011178131544046455
2020-10-16,MRK,Equity,Healthcare,0.009739176566473828
2020-10-16,MS,Equity,Financials,0.01013063531071201
2020-10-16,NEE,Equity,Utilities,0.023922997441291338
2020-10-16,NEM,Equity,Materials,-0.0052379255317127615
2020-10-16,NKE,Equity,Consumer,-0.007751958526953984
2020-10-16,NUE,Equity,Materials,0.001421138656554577
2020-10-16,NVDA,Equity,Tech,-0.011345711399662561
2020-10-16,O,Equity,RealEstate,0.0019864853114950343
2020-10-16,OXY,Equity,Energy,-0.04901039572418353
2020-10-16,PLD,Equity,RealEstate,-0.0068585812623885856
